place,country,google_maps_url,description,region,place_type,blog_source,romance,family,cost,nature,adventure,culture,food,relaxation,service,accessibility,description_count,last_updated
St. Mark Orthodox Church,Albania,https://goo.gl/maps/7161Yg8Wgnr9YuiLA,"As you continue east from Hotel Moskva, you will arrive at St. Mark Orthodox Church, a grand Serbian Orthodox church that is famous for its unique design which perfectly combines traditional Serbian and Byzantine architectural styles unlike any other structures in the city.",,,,3,5,0,0,3,10,1,5,5,9,1,2026-04-07
St. Stephen's Cathedral,Albania,https://goo.gl/maps/uHMyvXypeuq7rkJv8,"Once you are done with the fortress, you can spend the rest of the day exploring the beautiful charming old town and check out places like St. Stephen's Cathedral, and Franciscan Monastery, or spend the day and walk around its coastline or relax at Plaža Lučica beach.",,,,6,6,4,9,5,8,1,8,4,5,1,2026-04-07
St. Stephen's Catholic Cathedral,Albania,https://goo.gl/maps/yDkzRsV7pqXn3EFS6,"Right around the same area as Kole Idromeno street, be sure to check out St. Stephen's Catholic Cathedral, Ebu Bekr Mosque, and Orthodox Cathedral of the Nativity as well while you are there. These are some of the prettiest structures you will find in Shkodra.",,,,2,4,4,2,2,9,1,6,5,10,1,2026-04-07
St. Theodore's Church,Albania,https://goo.gl/maps/d3uAPX9wKCFXheMj8,"There are the St. Theodore's Church and the St. Mary of Blachernae Church located within Berat Castle, and Saint Demetrius Cathedral located at the eastern end of Bulevardi Republika, not too far from the Old Town.",,,,3,5,8,3,2,9,0,7,6,9,1,2026-04-07
St. Tryphon's Cathedral,Albania,https://goo.gl/maps/vERJU8NcyoXrXKiv7,"After spending the first night in Kotor, we are going to start exploring its charming old town and there is no better place to begin than at St. Tryphon's Cathedral, a stunning Romanesque church, one of the town's most significant landmarks located right at the heart of Kotor's Old Town.",,,,4,5,4,0,3,10,2,6,7,9,1,2026-04-07
Stairs Passage,Albania,https://goo.gl/maps/r5AtQoT8PQyZmTPc9,"First and foremost, we are going to explore the famous medieval old town of Sibiu. There are 2 sections of Sibiu's Old Town, the Upper Town, and the Lower Town and we are going to start our journey in the Upper Town. There are several ways you can get to the Upper Town, but one of the best ways is to enter it from the Stairs Passage.",,,,2,3,8,3,4,9,0,5,5,8,1,2026-04-07
Stari Most Bridge,Albania,https://goo.gl/maps/FgzqVX4JxVGPEmkV9,"Since we are spending only one night here, we are going to hit the ground running and visit the crowned jewel of Mostar, the Stari Most Bridge, an old Ottoman-era historical bridge made out of stone and a weirdly satisfying arch shape spanning over the Neretva River right in the heart of Mostar's Old Town.",,,,4,6,8,8,7,10,0,7,2,7,1,2026-04-07
Stavropoleos Monastery Church,Albania,https://goo.gl/maps/y31nxQf8qkhuK4Eb9,"Another attraction in the old town you should check out is Stavropoleos Monastery Church, a beautiful monastery right in the heart of the city, surrounded by modern buildings, that provide a nice and quiet spot for us to take a break from the bustling of the capital and find solitude.",,,,5,4,4,5,1,9,2,9,2,7,1,2026-04-07
Stradun,Albania,https://goo.gl/maps/acdEZ5KMxebTJpPh9,"After you are done with the wall, you can then proceed to Stradun, a beautiful limestone-paved pedestrian street that runs through the heart of the city, stretching from Pile Gate to Ploče Gate, with many side streets splitting out all across the town making for a great beginning point to start exploring Dubrovnik's old town.",,,,4,5,4,7,7,10,2,7,4,8,1,2026-04-07
Sunset Restorat Bar,Albania,https://goo.gl/maps/yEG4odFnMK4SpYgA6,"As beautiful as it was, Himara Castle is not actually the best spot to watch the sunset in Himara. The best spot to watch the sunset in Himara is actually at the Sunset Restorat Bar located on a cliff south of Himara.",,,,7,3,4,9,4,2,0,8,2,5,1,2026-04-07
Sveta Nedelya Church,Albania,https://goo.gl/maps/AcVVUJbLSyCzcxJY9,"I hope you are not getting tired of churches yet because there is another impressive church in the city that you should also check out. Sveta Nedelya Church is an Eastern Orthodox cathedral originally built in the 10th Century but it had been destroyed and renovated so many times throughout history, it is hard to keep count.",,,,2,3,4,3,3,10,0,5,1,8,1,2026-04-07
Sweet Cellar,Albania,https://goo.gl/maps/BJs9Hvpsw5CYfatr8,"If you are looking for a Western-style cafe with a cozy atmosphere, a friendly owner (Brenna, the Busy Baker, is what I called her 😂), and pastries that are to die for, Sweet Cellar is the place to be.

You can find reliable WiFi almost anywhere in Gjirokaster, from the hostel you are staying at to the restaurants in the Old Town. Sweet Cellar is also a great Western-style cafe to enjoy a cup of coffee and stay connected while you take a break from exploring the city.",,,,1,2,10,2,0,6,8,6,6,6,1,2026-04-07
Taverna Kuka,Albania,https://goo.gl/maps/4BqPsj6AFsLCqy249,"The Old Bazaar is especially lively at night, so be sure to spend some time walking around the streets of the Bazaar after sunset. If you are looking for a place to dine in the Old Bazaar, Odaja and Taverna Kuka are highly recommended. For more information about these two restaurants, check out our What to Eat and Drink in Gjirokaster section.

Another great restaurant with a stunning view of Gjirokaster is Taverna Kuka. They serve local dishes such as Qifqi, Albanian meatballs, and Albanian Pie, as well as heartier options like grilled and garnished dishes such as Kebabs and grilled lambs, etc.",,,,2,3,12,1,2,8,8,7,6,6,1,2026-04-07
Teahouse Džirlo,Albania,https://goo.gl/maps/jYw4k3DQNFtYj24y8,"After half a day hiking around the mountain, you can spend the rest of your second day relaxing and enjoying the old town, sipping the famous Bosnian coffee at one of my all-time favorite cafes in town, Teahouse Džirlo, a teahouse specialized in local tea with a wide selection of tastes and aromas but they also serve a mean and delicious Bosnian coffee you can try.",,,,4,4,12,5,2,9,10,9,6,2,1,2026-04-07
Telecabina Tampa,Albania,https://goo.gl/maps/bJDm2tuftwQrufug8,"To get up there, you can either take the cable car from Telecabina Tampa you can walk straight from the city center. The cable car should take about 2 minutes to get you to the top and cost around 15 RON one way or 25 RON for a roundtrip ticket. The cable car operates from 9 AM to 6 PM every day except on Mondays. The cut-off time to go up is 5 PM and the cut-off time to go down is 6 PM so be sure to plan accordingly.",,,,0,2,8,3,4,1,0,5,9,10,1,2026-04-07
The Ali Pasha Stone Bridge,Albania,https://goo.gl/maps/Y91tXF7vuKLWrGFL9,"The Ali Pasha Stone Bridge is located only a 30-minute hike from Gjirokaster Old Town. The trail is marked only when you are already on the outer rim of the Old Town, so I would recommend you follow the route on Maps.me from your hostel to the trailhead.",,,,1,2,0,9,8,7,0,6,3,8,1,2026-04-07
The Et'hem Bej Mosque,Albania,https://goo.gl/maps/9hyxrMVxjU2j974z6,"The Et'hem Bej Mosque was built in the 19th Century, but it was closed down during the communist regime. Despite its closure, in 1991, over 10,000 people showed up and entered the premises, marking the beginning of the unraveling of Communism in Albania.",,,,2,3,4,3,4,9,0,4,4,5,1,2026-04-07
The Ethnographic Museum,Albania,https://goo.gl/maps/yqjGEE9n4dE1gizP9,"The Ethnographic Museum is another great place to visit if you are looking to learn more about the history and traditions of the people of Gjirokaster. The museum contains traditional dresses, household items, and artifacts that show what life was like for a wealthy family in 19th-century Gjirokaster.",,,,1,3,4,0,3,10,0,5,5,7,1,2026-04-07
The Great Basilica,Albania,https://goo.gl/maps/RgaQzx2Fkf42szaQ8,"The Great Basilica is also a prominent structure in Butrint. It is the remains of a large, well-preserved basilica from the 6th century that you can walk around and explore.

Located near the Albanian Riviera's town of Ksamil, Butrint is home to ancient structures like The Great Basilica, which is said to date back to the 6th Century, a Baptisterium, one of the largest paleochristian buildings of its type here. You will also be able to learn more about the origin of this ancient city at an archaeological museum inside the park.",,,,4,4,12,4,4,8,2,6,5,7,1,2026-04-07
The Libraria Adrion Bookstore,Albania,https://goo.gl/maps/JvAP81s1PQUGMxxe7,"The Libraria Adrion Bookstore is a bookstore located in Skanderbeg Square and shares the same building with The National Library of Albania. They have a ton of books written by Albanian authors and translated into English about all parts of Albania, from a historical point of view to the political landscape of the country. If you are interested in learning more about Albania, I would suggest you grab one of these books before you journey deeper into the country.",,,,2,2,8,0,2,10,1,4,7,7,1,2026-04-07
The Museum of Crimes Against Humanity and Genocide,Albania,https://goo.gl/maps/AkLV7U5ZVfedi9eE8,"The Museum of Crimes Against Humanity and Genocide is also another great museum to visit if you want to learn more about the tragic history of the city during the Bosnian War featuring artifacts, photographs, and personal accounts from survivors and witnesses of the war. The goal of the museum is to educate visitors about the atrocities that occurred during the war and to honor the memory of the victims.",,,,1,2,4,1,4,10,0,3,2,6,1,2026-04-07
The National History Museum,Albania,https://goo.gl/maps/rgGzrhdvEGQncZyJ7,"If you are interested not just in the history of the communist regime, but also in the origin of the people of Albania from the beginning to the Ottoman era to the Soviet era to now, be sure to visit The National History Museum.

Another great museum that I would recommend you visit is the National History Museum, located right in the middle of Skanderbeg Square. The museum exterior is decorated with a colorful Soviet propaganda-style mural that is hard to miss.",,,,2,3,4,2,2,10,1,4,2,6,1,2026-04-07
The New Bazaar,Albania,https://goo.gl/maps/63NKH6g3wkqkh2bn8,"The New Bazaar is a newly renovated market that offers fresh fruits, organic vegetables, as well as souvenirs, local wine, and raki. Around the bazaar, you will find several bars and restaurants for you to eat and drink your night away.",,,,2,5,12,1,0,8,10,8,7,6,1,2026-04-07
The Resurrection of Christ Orthodox Cathedral,Albania,https://goo.gl/maps/2NT53yf3nT4dCkU27,"Even though Albania is a Muslim country, it is quite open to accepting beliefs other than its own, and this is shown in the grand structure of the The Resurrection of Christ Orthodox Cathedral in Tirana.

The Resurrection of Christ Orthodox Cathedral was opened in 2012 to celebrate the 20th anniversary of the revival of the Albanian Orthodox Church. The structure is designed in a modern, almost futuristic style with clean curves and an eggshell-colored exterior.",,,,4,4,8,3,4,9,1,8,6,8,1,2026-04-07
The Sunset Restorat Bar,Albania,https://goo.gl/maps/yEG4odFnMK4SpYgA6,"If you go south, you can visit Filikuri Beach, which is located not too far from Himara. You can also access this beach by land with a rope down from the Sunset Restaurant Bar above, but it is quite dangerous. We are going to visit the Sunset Restaurant Bar anyway at sunset, and it is not recommended to go down the rope at night. So, I would recommend you visit the beach with a kayak and then visit the The Sunset Restorat Bar separately.

After a day of kayaking, there is no better way to reward yourself than to dine while watching the sunset, and one of the best places to watch the sunset is at the The Sunset Restorat Bar.

One of the best places to be if you are in Himara is The Sunset Restaurant Bar, a restaurant located on top of a cliff above Filikuri Beach, overlooking the coastline of Himara with a mountainous backdrop of the hills and mountains of Southern Albania.",,,,5,4,10,8,5,4,4,7,4,5,1,2026-04-07
The boardwalk starts from here,Albania,https://goo.gl/maps/8P6LXSTjRuzBgnSV6,"The boardwalk starts from here and you will be walking along a trail made out of plank woods that hovers above the lake as it curved its way around the foot of a cliff, zigzagging its way up the cliffside.",,,,5,6,4,9,9,0,0,8,0,5,1,2026-04-07
Timisoara Orthodox Cathedral,Albania,https://goo.gl/maps/XCfekoFHc7cKdC7B6,"Our journey in Timisoara begins at Timisoara Orthodox Cathedral, the city's most beautiful and striking landmark with its soaring spires and distinct Neo-Moldavian architectural style that makes it feel like a castle straight out of a fairytale.",,,,6,5,8,2,4,10,2,8,9,8,1,2026-04-07
Tirana,Albania,https://goo.gl/maps/xBNHPfKH75zCJ7fKA,"If you want to get to Tirana from Ksamil, you will have to take a bus to Saranda. The bus leaves every 30 minutes from the main roundabout and the journey takes 30 minutes. From Saranda, there are several buses running from 5 AM to 10 PM every day.",,,,0,1,8,1,1,1,0,0,3,9,1,2026-04-07
Tirana North Bus Station,Albania,https://goo.gl/maps/bac8MNDDKEAfYaZP8,"From Tirana to Prizren, Kosovo, depending on the day you plan to travel, there are several buses per day from 5:45 AM to 8 PM. The bus often leaves from Tirana North Bus Station taking about 3 hours to reach the Prizren and it should cost around 15 EUR per person. You can check the bus schedule from here.",,,,0,0,4,1,0,1,1,1,7,10,1,2026-04-07
Tirana Southward Bus Station,Albania,https://goo.gl/maps/vBkziKbmwxFutdX77,"From Tirana, there are 10 buses going daily from Tirana Southward Bus Station from 5:00 AM to 8:30 PM. The bus will cost you 1000 LEK, and it will take around 4 hours. See above for the bus schedule from Tirana to Gjirokaster.",,,,0,0,8,0,0,0,0,0,6,10,1,2026-04-07
Tirana regional bus station,Albania,https://goo.gl/maps/zXp9vrMgwXwm34Ey5,"From within the Balkans, there are several international buses connecting neighboring countries like Montenegro, Kosovo, Greece (Corfu), and Macedonia to Tirana that you can take. The price varies depending on where you are coming from, but more often than not, the bus will drop you off at Tirana regional bus station where you can then either walk or take a taxi to the city center.",,,,0,1,8,0,0,3,1,2,7,10,1,2026-04-07
Trebević,Albania,https://goo.gl/maps/UvNegp6i6XirDBM47,"On our second day in Sarajevo, we are going to escape the bustling markets and crowded streets and explore the lush green forest and be among beautiful nature at the top of Trebević, a mountain peak located right by the city towering over its skyline.",,,,7,6,4,10,8,7,1,8,2,4,1,2026-04-07
Umbrella Street,Albania,https://goo.gl/maps/KzdAQQGy3qbqyC6s7,"After spending the entire day exploring Sighisoara, you can spend the rest of the evening relaxing at the beautiful Umbrella Street or Octavian Goga Street, a beautiful street decorated with colorful umbrella art installations that covered much of the street and are lined on both sides, you will find all kinds of cafes and restaurants you can enjoy before you retreat for the night.",,,,5,4,12,8,4,8,8,10,5,3,1,2026-04-07
Union Museum,Albania,https://goo.gl/maps/oJTdyTFS7XDBBdmHA,"You will have around 2 hours to explore the town which should be enough to cover the whole fortress ground and check out places like the Union Museum, the beautiful City Gate, the view from Horea, Closca and Crisan Obelisk, and so much more.",,,,5,5,4,8,8,10,0,6,1,5,1,2026-04-07
Union Park,Albania,https://goo.gl/maps/vnXLLvJ2A8jTeZEi9,"After sundown, I highly recommend you check out Union Park, a beautiful spacious park located right in the middle of the city, next to the long boulevard that goes straight to the Palace of Parliament, home to incredible fountains of Bucharest, and the place we will be visiting next.",,,,6,6,4,9,4,9,0,7,0,6,1,2026-04-07
Union Square,Albania,https://goo.gl/maps/jRdd5N8jQsZRjuiH6,"Another impressive town square to check out in Timisoara is Union Square, the oldest town square in the city and probably my favorite out of all. The square features a vast public space with grass covering much of the square, dotted with statues, sculptures, and park benches, making it a great place to hang out in the evening.",,,,7,6,8,8,3,9,0,9,2,6,1,2026-04-07
Urban Bus Stop,Albania,https://goo.gl/maps/9RtnGVbQCEAXyug59,"If you are staying in Gorica as recommended in this guide, I would suggest that you drop off at the Urban Bus Stop a bit north of the Gorica Bridge so that you can easily walk to Gorica Quarter.",,,,5,5,20,5,5,5,5,5,5,5,1,2026-04-07
Valbona Pass,Albania,https://goo.gl/maps/ZcdrNfoegUqyeZqU7,"Right off the bat, you will be hiking up the mountain for 3 hours on a steep trail that shoots up to Valbona Pass, the highest point of the trail. This is the steepest and hardest part of the hike, so be sure to take it slow.

After 3 hours of climbing, you should arrive at Valbona Pass where you can continue to climb up further to an actual viewpoint to get that epic panorama shot. Be very careful here as the trail is narrow and covered in slippery gravel.",,,,1,2,4,9,10,0,0,4,0,4,1,2026-04-07
Veliki Slap,Albania,https://goo.gl/maps/aoWS6DXex937hpxN6,"Once you enter the park, you will be met with an incredible view of Plitvice waterfalls from above. You can spend some time exploring the surrounding areas as well as get down to the lake and visit the famous Veliki Slap before making your way to the pier where we will be using our boat ride ticket to get to another part of the park.",,,,4,6,4,10,9,2,1,8,3,6,1,2026-04-07
Victory Square,Albania,https://goo.gl/maps/h5ywi1gATyFMX8SK7,"Right in front of Timisoara Orthodox Cathedral, just across the road, you will find Victory Square, a large public park spanning around 50 meters (160 ft) across the center from the cathedral all the way to the National Theater.",,,,3,4,0,9,3,9,1,7,2,9,1,2026-04-07
Viva Ksantika,Albania,https://goo.gl/maps/L4kTXYmcaDw4QrG87,"Before retreating for the night, you can go for a stroll along the lake, check out some of the local restaurants, and try some traditional dishes like Moussaka, a popular eggplant or potato-based dish with ground meat stuffing, which is pretty common in this region of the Balkans. I recommend Viva Ksantika, a small local restaurant located in the old town of Ohrid. Nice homely atmosphere with traditional homemade dishes at an affordable price. What more can you ask for in a restaurant?",,,,3,4,12,6,4,7,10,8,6,3,1,2026-04-07
Vladicanski Dvor,Albania,https://goo.gl/maps/jQDVKX2G1gADmv978,"It is the liveliest part of the city which makes for a great place to start your exploration in Novi Sad. From the square, you can make your way north, past the Name of Mary Catholic Church, you will find the striking Vladicanski Dvor, a bishop's palace with an exceptionally vibrant exterior design, as well as Saint George's Cathedral, one of the most beautiful and revered Orthodox churches in the city.",,,,5,6,8,0,2,10,1,8,7,9,1,2026-04-07
Vrh Telegrin lookout point,Albania,https://goo.gl/maps/Eb3MJ9XeTtriVXw47,"If you are looking for something active to do in Split that will also reward you with an incredible view, I highly recommend you go on a hike to the Vrh Telegrin lookout point located at the top of Marjan Hill, a prominent hill on the western side of Split.",,,,2,3,4,10,9,0,0,6,0,5,1,2026-04-07
War Childhood Museum,Albania,https://goo.gl/maps/LJu7MmahuW7GLSqW6,And there are a ton of awesome museums you can check out in Sarajevo ranging from a museum dedicated to telling the tragic stories of the Bosnian people living during the war at War Childhood Museum to a more inspiring museum that collects and archives the archeological history of Bosnia at the National Museum of Bosnia and Herzegovina.,,,,1,2,8,0,0,10,0,2,3,4,1,2026-04-07
Weavers Bastion,Albania,https://goo.gl/maps/JoSvRGnddgjwZJwN8,"While you explore Brasov, you should also check out Weavers Bastion or Bastionul Ţesătorilor, a beautiful 15th-century well-preserved bastion fortress that house a medieval museum you can check out and learn more about the city.",,,,1,3,4,0,3,10,0,3,4,9,1,2026-04-07
Xhamia e Emin Pashës Mosque,Albania,https://goo.gl/maps/FgHBgFUsBtbr7sB89,"Located not too far from the Stone Bridge, you will find Xhamia e Emin Pashës Mosque, a small but very impressive mosque with one of the most colorful interiors you will see here.",,,,5,5,20,5,5,5,5,5,5,5,1,2026-04-07
Yellow Bastion,Albania,https://goo.gl/maps/tPTFi8nnTv6uBsy29,"In the evening, I recommend you go and watch the sunset at Yellow Bastion, a historic fortification located along the hillside of Sarajevo with an incredible vantage point over the city.",,,,5,5,20,5,5,5,5,5,5,5,1,2026-04-07
Zadar Bus Terminal,Albania,https://goo.gl/maps/V87dcQhGqsEB8RkL8,"Now, if you want to do it independently, you can catch the morning daily Flixbus that leaves at 8:30 AM from Zadar Bus Terminal and it will take you to Plitvice Lakes in about 2 hours. Once you are done, you can catch another Flixbus back to Zadar at either 3:15 PM or 5 PM. Be sure to reserve the seat beforehand as it gets booked up quite quickly during the summer.

To get from Zadar to Split, you can catch one of the many buses that run from 7 AM to 8:30 PM every day from the Zadar bus terminal. The bus will take about 3 hours and cost around 15 EUR per person. You can book the bus from here.",,,,0,0,10,0,2,0,0,2,5,10,1,2026-04-07
Zagori region,Albania,https://goo.gl/maps/1aa8T37MJiVhvS2t8,"For my trip, Walter took us first to Hadrianopolis, a recently discovered ancient Greek ruin, before taking us into the mountains to explore the Zagori region, northeast of Gjirokaster.",,,,5,5,20,5,5,5,5,5,5,5,1,2026-04-07
Zekate House,Albania,https://goo.gl/maps/YE9KjMM4BDWui7Y29,"Zekate House is another traditional Ottoman-era house that is open to the public, and you can visit it in case it gets too busy at Skenduli House or if it is not open on the day you are there. From what I've heard, they are both quite similar, so either one is fine if you do not have a lot of time. The entrance fee is 200 LEK, the same as Skenduli House.",,,,2,4,0,2,2,10,0,5,5,8,1,2026-04-07
abandoned Tito Tower,Albania,https://goo.gl/maps/6BfquWXJ3uHoXeay7,"One of the most prominent remnants of war in Mostar that you should check out is the abandoned Tito Tower or as it is also hauntingly referred to as the Sniper Tower, a stark reminder of the violence and devastation that occurred during the conflict.",,,,0,2,4,4,8,9,0,2,1,5,1,2026-04-07
airport bus stop,Albania,https://goo.gl/maps/z5pxTuxfAVf4zowZA,"To get from the city center to the Dajti cable car station, you can take an L11 bus that is colored blue and has a sign that says Qender (Center) – Porcelan. The bus departs from a bus stop located by the Clock Tower near Skanderbeg Square, not too far from the airport bus stop.",,,,0,1,8,3,2,3,0,3,6,10,1,2026-04-07
another side of the park,Albania,https://goo.gl/maps/xpEry8m1U892QhXd7,"Once you get off the boat, you will be at the another side of the park where you can continue and hike around to visit the lakes in the upper area of the park. The hiking path runs around each lake in a loop and eventually, you will arrive at Bistro Labudovac, the resting stop on the upper part of Plitvice.",,,,3,4,4,10,8,2,1,8,3,6,1,2026-04-07
archaeological museum,Albania,https://goo.gl/maps/w1BWc4Gv2BY3EzQq9,"There is also an archaeological museum within Butrint where you can learn a bit more about the history of this ancient city and how it became the colony of the Greeks, the Romans, and the Ottomans.",,,,5,5,20,5,5,5,5,5,5,5,1,2026-04-07
bell tower,Albania,https://goo.gl/maps/oi1Go76ne2axbPXd7,"Attached to the church, you will also find a 12th Century bell tower, standing over 56 meters high where you can climb to the top for an incredible view over Zadar's Old Town.",,,,5,5,20,5,5,5,5,5,5,5,1,2026-04-07
bus stop,Albania,https://goo.gl/maps/ukpqXsDrMN1aXg97A,"I prefer the view at Entrance #1 more so I decided to catch the park shuttle straight to Entrance #1 to take photos and relax at the resting area, before catching the bus back to Zadar from this bus stop. There is a bus operated by Flixbus at 3:15 PM for 14 EUR which is the earliest bus you can get to go back to Zadar. With this itinerary, you have around 5 hours at the park which is more than enough to see everything.",,,,3,3,12,7,8,3,2,8,7,8,1,2026-04-07
end of Valbona,Albania,https://goo.gl/maps/6LGwbQe5UQdLZxDSA,"Jezerca Guesthouse that I recommended is located right at the end of Valbona, so you will have to walk for another 45 minutes to get there. Do not worry, once you see the road, you will want to continue on. The surrounding view in Valbona is pretty epic.",,,,3,3,4,8,5,6,2,6,5,7,1,2026-04-07
gondola station in Sarajevo,Albania,https://goo.gl/maps/Yk2tkNeuvyiwxere8,"To get to the top of Trebević Mountain, you will have to get to the gondola station in Sarajevo, and from there, you can get on one of the gondolas that will take you straight to the top in about 20 minutes, costing around 10 EUR for a roundtrip ticket.",,,,0,3,4,8,8,3,1,6,9,10,1,2026-04-07
iBike Belgrade,Albania,https://goo.gl/maps/6Mydam3BM7TokGoh7,"For the second day in Belgrade, I highly recommend you go and rent a bike from iBike Belgrade and ride along the Danube River, enjoying the incredible nature and green space along the way, while also spending some time exploring New Belgrade and all its Brutalist buildings.",,,,2,4,8,9,9,7,0,8,2,5,1,2026-04-07
intersection between Sotir Caci and Shefqet Kuka roads,Albania,https://goo.gl/maps/aEi76NYv6Q9uGX189,"The bus journey will take around 15-20 minutes and cost 40 LEK one way. Once you are on the bus, make sure that you get off at the intersection between Sotir Caci and Shefqet Kuka roads and walk up the hill for about 15 minutes, and you will arrive at Dajti Ekspres Cable Car Station.",,,,0,1,4,6,6,0,0,5,6,10,1,2026-04-07
left side of Bulevardi 18 Shtator road,Albania,https://goo.gl/maps/pympX9nfa2F6YYgD9,"Keep in mind that the bus will take you to the Old Town on a different road that goes directly to the castle than the one you can walk up through the Old Town, so be sure to stand on the left side of Bulevardi 18 Shtator road.",,,,1,1,4,3,6,9,0,5,3,8,1,2026-04-07
line drawn,Albania,https://goo.gl/maps/hgHMJXvQnfRTaKHS8,"In fact, there is even a line drawn on the street of Bascarija Bazaar that signifies that you are entering the western or eastern part of town and you will see your surroundings shifted between exotic Ottoman-style buildings",,,,4,4,8,4,5,10,0,6,2,5,1,2026-04-07
main boulevard,Albania,https://goo.gl/maps/5w1PgBrGgSrAJnFx7,"After hiking up to Himara castle for the sunset, make your way back to Himara and go check out the main boulevard along Himara Beach. Like any Albanian town, you will be able to experience the Albanian tradition of Xhiro, where locals would gather at the boulevard and walk up and down the street while socializing with one another.",,,,5,5,8,8,6,10,1,8,3,7,1,2026-04-07
main market street,Albania,https://goo.gl/maps/ZvavXfj5dUbma8z7A,"After arriving in Ksamil, you can spend the rest of the day walking around the main market street where you can find small local shops on both sides, as well as plenty of restaurants and bars along the street.",,,,2,4,8,2,2,8,8,9,6,6,1,2026-04-07
medieval walls,Albania,https://goo.gl/maps/EnwMyk5f1iG7m1196,"Last but not least, be sure to spend some time and go for a stroll along Kotor's medieval walls and relax by one of the many park benches located atop the wall, while admiring the beautiful views of the Bay of Kotor as well as the surrounding mountains.",,,,9,6,4,9,6,6,0,9,1,4,1,2026-04-07
monastery's bakery,Albania,https://goo.gl/maps/9PZhDq3s4svfopPP7,"While you are here, be sure to check out the monastery's bakery located behind the monastery, outside its walls, and try the fresh and hot Mekitsa, or fried dough with sugar sprinkled over it. It is the best Metkitsa I've tried here and it costs only 1 BGN (0.5 EUR) each!",,,,3,3,8,2,1,8,8,6,8,7,1,2026-04-07
other side of the river bed,Albania,https://goo.gl/maps/thRauJRNDLc9VqMG6,"From the other side of the river bed, the trail is a 3-hour straight-up hike through a thick forest where you will able to occasionally take a break and admire the view of Theth and all the surrounding valleys from above.",,,,5,5,8,10,9,3,0,8,1,6,1,2026-04-07
other side of the riverbed,Albania,https://goo.gl/maps/thRauJRNDLc9VqMG6,"From the other side of the riverbed, the trail is a 3-hour straight-up hike through a thick forest where you will be able to occasionally take a break and admire the view of Theth and all the surrounding valleys from above.",,,,5,6,8,10,9,3,0,8,1,6,1,2026-04-07
right by the hydro plant,Albania,https://goo.gl/maps/JxT2fCs4u6FzMAox9,"If you want to dodge the expensive entrance fee, you can start your hike from outside of town instead. The trailhead is located right by the hydro plant and you can get all the way to the top without having to pay anything.",,,,0,2,4,8,9,2,0,6,3,9,1,2026-04-07
right in the old town,Albania,https://goo.gl/maps/FXE525oVCmpruNsV9,"There are 2 ways you can hike to Kotor Fortress, one is via the usual tourist trail which begins right in the old town. This is the main trail that people often take. It is shorter but you have to pay the entrance fee of around 8 EUR.",,,,0,4,8,7,8,7,0,7,5,10,1,2026-04-07
right side of Berat's Main Road,Albania,https://goo.gl/maps/qprG7ezNUMgVp7z5A,"To get from the Old Town to Berat Bus Terminal, you will have to stand on the right side of Berat's Main Road and flag down a local bus that is going north. The local bus will cost you 30 LEK, and it will take you around 10-20 minutes to get to the terminal in time for your bus to Gjirokaster.",,,,0,1,8,0,0,2,0,2,6,9,1,2026-04-07
scenic viewpoint,Albania,https://goo.gl/maps/yFb9gPNfMVwPBkox7,"There are a number of tourist attractions and walking trails you can tackle up here. The notable attractions you should check out while here is the scenic viewpoint where you will be able to see Sarajevo from above, Draguljac, a small old ruin with a nice view, and Sarajevo Abandoned Bobsled Track, one of my favorite places of all.",,,,3,6,4,10,9,6,0,7,1,6,1,2026-04-07
small bus stop,Albania,https://goo.gl/maps/RokDu9AejYFWKgWA9,"At this resting stop, there is a small bus stop where you can utilize the shuttle bus to take you to Entrance #2 where you can drop off and explore this part of the park (there's not much to see at Entrance #2 in my opinion) or you can continue sitting on the bus all the way back to Entrance #1 where you entered the park from.",,,,0,3,4,6,6,4,1,8,7,10,1,2026-04-07
somewhere around here,Albania,https://goo.gl/maps/AjuCeAnzGnyEFfyH6,"If you are looking for a big local grilled meat platter, I highly recommend you check out a local restaurant located somewhere around here that serves a great selection of grilled meats where you can select a bunch of them and try. You know the restaurant is extremely local when it is unmarked on Google Maps!",,,,0,2,12,0,1,6,7,2,5,6,1,2026-04-07
stunning viewpoint,Albania,https://goo.gl/maps/WgAqFCo6w4GB7AwPA,"Within the castle, you will also find a stunning viewpoint where you will be able to see the two-quarters of Berat Old Town, as well as the mountains that surround the city.",,,,5,5,20,5,5,5,5,5,5,5,1,2026-04-07
the Ancient Macedonian Theatre of Ohrid,Albania,https://goo.gl/maps/duXhhzebDwLCZ1Zg6,"After the church, you will finally arrive at Samuel's Fortress. Spend about an hour or 2 exploring the fortress and the surrounding areas before making your way down the hill from the other side. Along the way, be sure to stop by the Ancient Macedonian Theatre of Ohrid, a theatre that dated all the way back to 200 BC, making it one of the oldest structures you will find here.",,,,1,4,0,2,6,10,0,4,2,8,1,2026-04-07
the Ancient Stadium of Philipopolis,Albania,https://goo.gl/maps/m9UnpPdas7wkH4Mj7,"Other notable tourist attractions in Plovdiv are the Ancient Stadium of Philipopolis, another remnant of the Roman Empire, the lively Central Square and its Roman Forum, and Sveta Marina Church, a beautiful and historic Orthodox Christian church known for its incredible wooden bell tower",,,,6,6,4,4,3,10,0,7,1,6,1,2026-04-07
